Date,Event,Fight,Fighter,Opponent,Url,Weight
2012-07-07,UFC 148 Weigh-In Results: Anderson Silva Hits Chael Sonnen,-Costa Philippou (186) vs. Riki Fukuda (185),Riki Fukuda,Costa Philippou,https://www.mmafighting.com/ufc/2012/7/6/3142224/ufc-148-weigh-in-results-anderson-silva-hits-chael-sonnen,185.0
2012-07-07,UFC 148 Weigh-In Results: Anderson Silva Hits Chael Sonnen,-John Alessio (156) vs. Shane Roller (155),John Alessio,Shane Roller,https://www.mmafighting.com/ufc/2012/7/6/3142224/ufc-148-weigh-in-results-anderson-silva-hits-chael-sonnen,156.0
2012-07-07,UFC 148 Weigh-In Results: Anderson Silva Hits Chael Sonnen,-John Alessio (156) vs. Shane Roller (155),Shane Roller,John Alessio,https://www.mmafighting.com/ufc/2012/7/6/3142224/ufc-148-weigh-in-results-anderson-silva-hits-chael-sonnen,155.0
2012-07-07,UFC 148 Weigh-In Results: Anderson Silva Hits Chael Sonnen,-Rafaello Oliveira (156) vs. Yoislandy Izquierdo (156),Rafaello Oliveira,Yoislandy Izquierdo,https://www.mmafighting.com/ufc/2012/7/6/3142224/ufc-148-weigh-in-results-anderson-silva-hits-chael-sonnen,156.0
2012-07-07,UFC 148 Weigh-In Results: Anderson Silva Hits Chael Sonnen,-Costa Philippou (186) vs. Riki Fukuda (185),Costas Philippou,Riki Fukuda,https://www.mmafighting.com/ufc/2012/7/6/3142224/ufc-148-weigh-in-results-anderson-silva-hits-chael-sonnen,186.0
2012-06-23,UFC 147 Weigh-In Results,Leonardo Mafra (182) vs. Thiago Perpetuo (184),Thiago Perpetuo,Leonardo Mafra,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,184.0
2012-06-23,UFC 147 Weigh-In Results,Yuri Alcantara (146) vs. Hacran Dias (146),Hacran Dias,Yuri Alcantara,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,Leonardo Mafra (182) vs. Thiago Perpetuo (184),Leonardo Mafra,Thiago Perpetuo,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,182.0
2012-06-23,UFC 147 Weigh-In Results,Francisco Drinaldo (183) vs. Delson Heleno (185),Francisco Drinaldo,Delson Heleno,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,183.0
2012-06-23,UFC 147 Weigh-In Results,Felipe Arantes (146) vs. Milton Vieira (146),Milton Vieira,Felipe Arantes,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,Francisco Drinaldo (183) vs. Delson Heleno (185),Delson Heleno,Francisco Drinaldo,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,185.0
2012-06-23,UFC 147 Weigh-In Results,Felipe Arantes (146) vs. Milton Vieira (146),Felipe Arantes,Milton Vieira,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,Marcos Vinicius (146) vs. Wagner Campos (145),Wagner Campos,Marcos Vinicius,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,145.0
2012-06-23,UFC 147 Weigh-In Results,Marcos Vinicius (146) vs. Wagner Campos (145),Marcos Vinicius,Wagner Campos,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,Fabricio Werdum (246) vs. Mike Russow (248),Mike Russow,Fabricio Werdum,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,248.0
2012-06-23,UFC 147 Weigh-In Results,Preliminary CardRodrigo Damm (146) vs. Anistavio Medeiros (146),Rodrigo Damm,Anistavio Medeiros,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,John Teixeira (150) vs. Hugo Viana (145),John Teixeira,Hugo Viana,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,150.0
2012-06-23,UFC 147 Weigh-In Results,Yuri Alcantara (146) vs. Hacran Dias (146),Iuri Alcantara,Hacran Dias,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,Fabricio Werdum (246) vs. Mike Russow (248),Fabricio Werdum,Mike Russow,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,246.0
2012-06-23,UFC 147 Weigh-In Results,Rony Mariano Bezerra (146) vs. Godofredo de Oliveira (145),Godofredo de Oliveira,Rony Mariano Bezerra,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,145.0
2012-06-23,UFC 147 Weigh-In Results,Rony Mariano Bezerra (146) vs. Godofredo de Oliveira (145),Rony Jason,Godofredo de Oliveira,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,Cezar Ferreira (184) vs. Sergio Moraes (185),Sergio Moraes,Cezar Ferreira,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,185.0
2012-06-23,UFC 147 Weigh-In Results,Cezar Ferreira (184) vs. Sergio Moraes (185),Cezar Ferreira,Sergio Moraes,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,184.0
2012-06-23,UFC 147 Weigh-In Results,Main Card Rich Franklin (190) vs. Wanderlei Silva (188),Rich Franklin,Wanderlei Silva,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,190.0
2012-06-23,UFC 147 Weigh-In Results,Preliminary CardRodrigo Damm (146) vs. Anistavio Medeiros (146),Anistavio Medeiros,Rodrigo Damm,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,146.0
2012-06-23,UFC 147 Weigh-In Results,John Teixeira (150) vs. Hugo Viana (145),Hugo Viana,John Teixeira,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,145.0
2012-06-23,UFC 147 Weigh-In Results,Main Card Rich Franklin (190) vs. Wanderlei Silva (188),Wanderlei Silva,Rich Franklin,https://www.mmafighting.com/ufc/2012/6/22/3110825/ufc-147-weigh-in-results,188.0
2012-06-22,UFC on FX 4 Weigh-In Results,Cub Swanson (145.5) vs. Ross Pearson (146),Ross Pearson,Cub Swanson,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,146.0
2012-06-22,UFC on FX 4 Weigh-In Results,Cub Swanson (145.5) vs. Ross Pearson (146),Cub Swanson,Ross Pearson,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,145.5
2012-06-22,UFC on FX 4 Weigh-In Results,Sam Stout (155.5) vs. Spencer Fisher (156),Spencer Fisher,Sam Stout,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,156.0
2012-06-22,UFC on FX 4 Weigh-In Results,Dan Miller (170.5) vs. Ricardo Funch (170.5),Ricardo Funch,Dan Miller,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.5
2012-06-22,UFC on FX 4 Weigh-In Results,Clay Guida (155) vs. Gray Maynard (155),Gray Maynard,Clay Guida,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,155.0
2012-06-22,UFC on FX 4 Weigh-In Results,Clay Guida (155) vs. Gray Maynard (155),Clay Guida,Gray Maynard,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,155.0
2012-06-22,UFC on FX 4 Weigh-In Results,Ken Stone (135.5) vs. Dustin Pague (135),Ken Stone,Dustin Pague,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,135.5
2012-06-22,UFC on FX 4 Weigh-In Results,Brian Ebersole (170) vs. T.J. Waldburger (170.5),TJ Waldburger,Brian Ebersole,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.5
2012-06-22,UFC on FX 4 Weigh-In Results,Brian Ebersole (170) vs. T.J. Waldburger (170.5),Brian Ebersole,T.J. Waldburger,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.0
2012-06-22,UFC on FX 4 Weigh-In Results,Sam Stout (155.5) vs. Spencer Fisher (156),Sam Stout,Spencer Fisher,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,155.5
2012-06-22,UFC on FX 4 Weigh-In Results,Hatsu Hioki (145.5) vs. Ricardo Lamas (145),Hatsu Hioki,Ricardo Lamas,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,145.5
2012-06-22,UFC on FX 4 Weigh-In Results,Joey Gambino (145) vs. Steven Siler (145.5),Steven Siler,Joey Gambino,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,145.5
2012-06-22,UFC on FX 4 Weigh-In Results,Chris Camozzi (185.5) vs. Nick Catone (185.5),Chris Camozzi,Nick Catone,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,185.5
2012-06-22,UFC on FX 4 Weigh-In Results,Brock Jardine (170.5) vs. Rick Story (169.5),Brock Jardine,Rick Story,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.5
2012-06-22,UFC on FX 4 Weigh-In Results,Brock Jardine (170.5) vs. Rick Story (169.5),Rick Story,Brock Jardine,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,169.5
2012-06-22,UFC on FX 4 Weigh-In Results,Joey Gambino (145) vs. Steven Siler (145.5),Joey Gambino,Steven Siler,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,145.0
2012-06-22,UFC on FX 4 Weigh-In Results,Hatsu Hioki (145.5) vs. Ricardo Lamas (145),Ricardo Lamas,Hatsu Hioki,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,145.0
2012-06-22,UFC on FX 4 Weigh-In Results,Dan Miller (170.5) vs. Ricardo Funch (170.5),Dan Miller,Ricardo Funch,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.5
2012-06-22,UFC on FX 4 Weigh-In Results,Ken Stone (135.5) vs. Dustin Pague (135),Dustin Pague,Ken Stone,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,135.0
2012-06-22,UFC on FX 4 Weigh-In Results,Luis Ramos (170) vs. Matt Brown (170.5),Luis Ramos,Matt Brown,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.0
2012-06-22,UFC on FX 4 Weigh-In Results,Luis Ramos (170) vs. Matt Brown (170.5),Matt Brown,Luis Ramos,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,170.5
2012-06-22,UFC on FX 4 Weigh-In Results,Chris Camozzi (185.5) vs. Nick Catone (185.5),Nick Catone,Chris Camozzi,https://www.mmafighting.com/ufc/2012/6/21/3108293/ufc-on-fx-4-weigh-in-results-maynard-vs-guida,185.5
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Tim Means (155.5) vs. Justin Salas (156),Justin Salas,Tim Means,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,156.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Tim Means (155.5) vs. Justin Salas (156),Tim Means,Justin Salas,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,155.5
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Dustin Pague (136) vs. Jared Papazian (133),Jared Papazian,Dustin Pague,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,133.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Leonard Garcia (146) vs. Matt Grice (146),Matt Grice,Leonard Garcia,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,146.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Jake Hecht (171) vs. Sean Pierson (170),Sean Pierson,Jake Hecht,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,170.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Leonard Garcia (146) vs. Matt Grice (146),Leonard Garcia,Matt Grice,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,146.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Seth Baczynski (170.5) vs. Lance Benoist (171),Seth Baczynski,Lance Benoist,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,170.5
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Mike Pierce (171) vs. Carlos Eduardo Rocha (170.5),Carlos Eduardo Rocha,Mike Pierce,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,170.5
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Scott Jorgensen (136) vs. Eddie Wineland (135.5),Eddie Wineland,Scott Jorgensen,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,135.5
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Mike Pierce (171) vs. Carlos Eduardo Rocha (170.5),Mike Pierce,Carlos Eduardo Rocha,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,171.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Scott Jorgensen (136) vs. Eddie Wineland (135.5),Scott Jorgensen,Eddie Wineland,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,136.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Josh Neer (170.5) vs. Mike Pyle (171),Mike Pyle,Josh Neer,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,171.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Charlie Brenneman (171) vs. Erick Silva (169),Erick Silva,Charlie Brenneman,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,169.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Charlie Brenneman (171) vs. Erick Silva (169),Charlie Brenneman,Erick Silva,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,171.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Seth Baczynski (170.5) vs. Lance Benoist (171),Lance Benoist,Seth Baczynski,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,171.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Demetrious Johnson (125) vs. Ian McCall (126),Ian McCall,Demetrious Johnson,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,126.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Demetrious Johnson (125) vs. Ian McCall (126),Demetrious Johnson,Ian McCall,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,125.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Josh Neer (170.5) vs. Mike Pyle (171),Josh Neer,Mike Pyle,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,170.5
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Caio Magalhaes (186) vs. Buddy Roberts (185),Caio Magalhaes,Buddy Roberts,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,186.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Caio Magalhaes (186) vs. Buddy Roberts (185),Buddy Roberts,Caio Magalhaes,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,185.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Bernardo Magalhaes (155) vs. Henry Martinez (156),Henry Martinez,Bernardo Magalhaes,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,156.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Jake Hecht (171) vs. Sean Pierson (170),Jake Hecht,Sean Pierson,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,171.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Dustin Pague (136) vs. Jared Papazian (133),Dustin Pague,Jared Papazian,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,136.0
2012-06-08,UFC on FX 3 Weigh-In Results: Johnson vs. McCall,Bernardo Magalhaes (155) vs. Henry Martinez (156),Bernardo Magalhaes,Henry Martinez,https://www.mmafighting.com/news/2012/6/7/3071048/ufc-on-fx-3-weigh-in-results-johnson-vs-mccall,155.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Preliminary CardChris Tickle (154) vs. Daron Cruickshank (155),Chris Tickle,Daron Cruickshank,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,154.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,John Albert (136) vs. Erik Perez (134),Erik Perez,John Albert,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,134.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,John Albert (136) vs. Erik Perez (134),John Albert,Erik Perez,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,136.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Jeremy Larsen (155) vs. Joe Proctor (156),Joe Proctor,Jeremy Larsen,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,156.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Jeremy Larsen (155) vs. Joe Proctor (156),Jeremy Larsen,Joe Proctor,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,155.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Cristiano Marcello (156) vs. Sam Sicilia (155),Sam Sicilia,Cristiano Marcello,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,155.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Cristiano Marcello (156) vs. Sam Sicilia (155),Cristiano Marcello,Sam Sicilia,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,156.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Myles Jury (155) vs. Chris Saunders (156),Chris Saunders,Myles Jury,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,156.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,"a one-pound advantage over Iaquinta.
Main CardJake Ellenberger (171) vs. Martin Kampmann (170)",Martin Kampmann,Jake Ellenberger,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,170.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Preliminary CardChris Tickle (154) vs. Daron Cruickshank (155),Daron Cruickshank,Chris Tickle,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,155.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Max Holloway (145) vs. Pat Schilling (145),Pat Schilling,Max Holloway,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,145.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Max Holloway (145) vs. Pat Schilling (145),Max Holloway,Pat Schilling,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,145.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Jonathan Brookins (146) vs. Charles Oliveira (144),Jonathan Brookins,Charles Oliveira,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,146.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,"a one-pound advantage over Iaquinta.
Main CardJake Ellenberger (171) vs. Martin Kampmann (170)",Jake Ellenberger,Martin Kampmann,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,171.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Myles Jury (155) vs. Chris Saunders (156),Myles Jury,Chris Saunders,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,155.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Jonathan Brookins (146) vs. Charles Oliveira (144),Charles Oliveira,Jonathan Brookins,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,144.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Justin Lawrence (155) vs. John Cofer (155),Justin Lawrence,John Cofer,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,155.0
2012-06-01,TUF Live Finale Weigh-In Results: Ellenberger vs. Kampmann,Justin Lawrence (155) vs. John Cofer (155),John Cofer,Justin Lawrence,https://www.mmafighting.com/ufc/2012/5/31/3055754/tuf-live-weigh-in-results-ellenberger-vs-kampmann,155.0
